,user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label,id,num_word,num_char,num_hashtag,num_url,preprocess,NEG,POS,NEU
4175,0a3dadf2a02baed61e42d11aa72bbe2e,"Dự_án Toà nhà hỗn_hợp Tháp Doanh_nhân , một công_trình do Công_ty Cổ_phần Đầu_tư Xuất_nhập_khẩu Tây_Đô ( thuộc Tập_đoàn Anh_Quân Strong ) làm chủ đầu_tư ngang_nhiên “ hô biến ” 8 tầng khách_sạn , văn_phòng thành 119 căn_hộ thương_mại khi chưa được cơ_quan có thẩm_quyền cho_phép .",1590546429.0,7,0,,0,3376.0,46,280,0,0,dự_án toà nhà hỗn_hợp tháp doanh_nhân một công_trình do công_ty cổ_phần đầu_tư xuất_nhập_khẩu tây đô thuộc tập_đoàn anh_quân strong làm chủ đầu_tư ngang_nhiên hô biến 8 tầng khách_sạn văn_phòng thành 119 căn_hộ thương_mại khi chưa được cơ_quan có thẩm_quyền cho_phép,0.9684081673622131,0.0069024707190692425,0.024689342826604843
4177,10559037d247d2462b4f6f46f78e5027,"Bác của bệnh_nhân N17 nhiễm Covid– 19 diễn_biến nặng , phải thở máy : (",1584315492,4,0,1.0,0,3378.0,15,71,0,0,bác của bệnh_nhân n17 nhiễm covid 19 diễn_biến nặng phải thở máy,0.9707565307617188,0.005557034630328417,0.023686476051807404
4178,d011e790e35765acf290c71db31c56b5,Mua còn cao hơn anh nhật cảm .Liệu có đồng_chí nào nhột không ta ?[ < URL > ] ( < URL > ),1587728581.0,18,9,3,0,3379.0,24,89,0,2,mua còn cao hơn anh nhật cảm liệu có đồng_chí nào nhột không ta,0.05465554818511009,0.19979873299598694,0.7455457448959351
4179,c4e0d74bd63d4c2ef3792dd01c439d5a,"Ngoại trưởng Anh Dominic_Raab ngày 28/5 cho biết Anh có thể cấp quốc tịch cho những người ở Hong_Kong có “ hộ chiếu Anh ở nước ngoài ” ( British_National_Overseas - BNO ) , nếu Trung Quốc thực thi luật an_ninh cho đặc khu này .",1590763053.0,52,3,4,0,3380.0,46,271,0,0,ngoa i tru o người anh dominic raab nga y 28 5 cho bie t anh co the ca p quo c ti ch cho nhu người ngu o i o hồng_kông co ho chie u anh o nu o_c ngoa i british national overseas bno ne u trung quo c thu c thi lua t an_ninh cho đa c khu na y,0.9837814569473267,0.004650208633393049,0.011568375863134861
4180,43c8a5fff1569c42948813f533e5cf24,"Nhằm tăng_cường sức_khoẻ cho các em thiếu_nhi , đặc_biệt trong mùa dịch COVID-19 do virus Corona , báo Tuổi_Trẻ phối_hợp cùng Trung_tâm Thể_dục Bằng_Tâm thực_hiện chương_trình với chủ_đề "" KHỎE ĐỂ CHỐNG VIRUS CORONA",1584588770,227,0,70.0,0,3381.0,34,215,0,0,nhằm tăng_cường sức_khoẻ cho các em thiếu_nhi đặc_biệt trong mùa dịch covid do virus covid báo tuổi_trẻ phối_hợp cùng trung_tâm thể_dục bằng tâm thực_hiện chương_trình với chủ_đề khoẻ để chống virus covid,0.012630038894712925,0.9609655141830444,0.02640448324382305
4181,88d67d0cdf3664a85ba5c42bd704618e,"Đảo Phú_Quốc trở_thành đô_thị loại một , trực_thuộc Trung_Ương ( TTXVN ) Từ một huyện đảo trực_thuộc tỉnh Kiên_Giang , "" đảo Ngọc "" nay đã có bước chuyển_mình trở_thành thành_phố đô_thị loại I trực_thuộc Trung_Ương .Tối 31/03 , Thủ_tướng Nguyễn_Xuân_Phúc đã trao quyết_định của Thủ_Tướng cho lãnh_đạo huyện đảo Phúc_Quốc , tỉnh Kiên_Giang , công_nhận hòn đảo này trở_thành đô_thị loại một , thành_phố trực_thuộc Trung_Ương ."" Đây là điều_kiện thuận_lợi để Phú_Quốc phát_triển toàn_diện những mục_tiêu đề ra , đồng_thời là điều_kiện để Phú_Quốc tập_trung phát_triển nguồn_lực xây_dựng phát_triển cơ_sở_hạ_tầng đạt tiêu_chuẩn , phát_triển kinh thế biển gắn với nhiệm_vụ bảo_vệ quốc_phòng - an_ninh biển , từng bước xây_dựng thành_phố Phú_Quốc trở_thành trung_tâm du_lịch xanh , sạch , đẹp mang tầm_cỡ khu_vực và quốc_tế "" , ông Phúc nói .",1554367920.0,unknown,unknown,unknown,1,3382.0,132,836,0,0,đảo phú_quốc trở_thành đô_thị loại một trực_thuộc trung_ương ttxvn từ một huyện đảo trực_thuộc tỉnh kiên_giang đảo ngọc nay đã có bước chuyển_mình trở_thành thành_phố đô_thị loại i trực_thuộc trung_ương tối 31 03 thủ_tướng nguyễn_xuân phúc đã trao quyết_định của thủ_tướng cho lãnh_đạo huyện đảo phúc quốc tỉnh kiên_giang công_nhận hòn đảo này trở_thành đô_thị loại một thành_phố trực_thuộc trung_ương đây là điều_kiện thuận_lợi để phú_quốc phát_triển toàn_diện những mục_tiêu đề ra đồng_thời là điều_kiện để phú_quốc tập_trung phát_triển nguồn_lực xây_dựng phát_triển cơ_sở_hạ_tầng đạt tiêu_chuẩn phát_triển kinh thế biển gắn với nhiệm_vụ bảo_vệ quốc_phòng an_ninh biển từng bước xây_dựng thành_phố phú_quốc trở_thành trung_tâm du_lịch xanh sạch_đẹp mang tầm_cỡ khu_vực và quốc_tế ông phúc nói,0.006174260284751654,0.9524092078208923,0.04141644015908241
4182,81c97b62c1ed6c28fb89422dce41bb90,"Ngày 1.5 , Đội 2 ( Phòng 8 , Cục Cảnh_sát giao_thông , Bộ Công_an ) đã phạt lái_xe điều_khiển xe biển số 15A - 574.58 chạy ngược chiều trên cao_tốc Hà_Nội - Hải_Phòng 17 triệu đồng và tước bằng lái_xe 6 tháng .Trước đó , vào 15 giờ 7 ngày 29.4 , qua hệ_thống quản_lý giao_thông thông_minh , công_ty TNHH MTV Quản_lý và Khai_thác đường ô_tô cao_tốc Hà_Nội - Hải_Phòng cho biết đã phát_hiện xe ô_tô mang biển số 15A - 574.58 chạy ngược chiều làn 1 ( làn có tốc_độ tối_đa 120 km / giờ ) từ km102 về km101 Đơn_vị quản_lý khai_thác đường ô_tô cao_tốc Hà_Nội - Hải_Phòng đã lưu video và hình_ảnh xe vi_phạm , phối_hợp với Đội 2 ( Phòng 8 , Cục Cảnh_sát giao_thông , Bộ Công_an ) xử_lý theo quy_định .Theo : Thanh_Niên",1588358458,4229,37,60.0,0,3383.0,140,711,0,0,ngày 1 5 đội 2 phòng 8 cục cảnh_sát giao_thông bộ công_an đã phạt lái_xe điều_khiển xe biển số 15a 574 58 chạy ngược chiều trên cao_tốc à nội hải_phòng 17 triệu đồng và tước bằng lái_xe 6 tháng trước đó vào 15 giờ 7 ngày 29 4 qua hệ_thống quản_lý giao_thông thông_minh công_ty tnhh mtv quản_lý và khai_thác đường ô_tô cao_tốc à nội hải_phòng cho biết đã phát_hiện xe ô_tô mang biển số 15a 574 58 chạy ngược chiều làn 1 làn có tốc_độ tối_đa 120 khuyến_mãi giờ từ km102 về km101 đơn_vị quản_lý khai_thác đường ô_tô cao_tốc à nội hải_phòng đã lưu video và hình_ảnh xe vi_phạm phối_hợp với đội 2 phòng 8 cục cảnh_sát giao_thông bộ công_an xử_lý theo quy_định theo thanh_niên,0.5438992977142334,0.06646041572093964,0.38964027166366577
4183,19caceeaf24019a54b3fe950d7f7c125,Nghĩ_đi_nghĩ_lại ... cũng thấy khó nhỉ ...[ < URL > ] ( < URL > ),1588894232.0,1,0,,0,3384.0,16,65,0,2,nghĩ_đi_nghĩ_lại cũng thấy khó nhỉ,0.0871078372001648,0.060519687831401825,0.852372407913208
4185,808e278b22ec6b96f2faf7447d10cd8e,"Singapore có số_liệu chính_xác về thu_nhập của người_dân , do_đó xác_định người thu_nhập thấp một_cách minh_bạch .",1589998086,12,1,2.0,0,3386.0,17,114,0,0,singapore có số_liệu chính_xác về thu_nhập của người_dân do_đó xác_định người thu_nhập thấp một_cách minh_bạch,0.13532350957393646,0.04048692062497139,0.8241895437240601
4186,810e9304e92a1c695348c909617ae7a3,"Hải_Dương chiều nay , đi căng pano thì bị điện giật rơi từ trên cao xuống .Khi đang treo panô tại khu_vực cổng trụ_sở Huyện_uỷ Gia_Lộc , tỉnh Hải_Dương , 3 công_nhân bất_ngờ bị ngã từ trên cao xuống đất do điện giật làm 2 người chết , 1 người bị_thương nặng hiện đang được cấp_cứu .Trước đó , 3 công_nhân này được Trung_tâm Văn_hoá - thể_thao huyện Gia_Lộc thuê treo panô để tuyên_truyền trực_quan phục_vụ các nhiệm_vụ chính_trị của địa_phương dọc tuyến đường Lê_Thanh_Nghị , thị_trấn Gia_Lộc , trong đó có khu_vực cổng trụ_sở Huyện_uỷ Gia_Lộc tại số 52 Lê_Thanh_Nghị .",1592570215.0,100,17,8,0,3387.0,102,569,0,0,hải_dương chiều nay đi căng pano thì bị điện giật rơi từ trên cao xuống khi đang treo panô tại khu_vực cổng trụ_sở huyện_uỷ gia_lộc tỉnh hải_dương 3 công_nhân bất_ngờ bị ngã từ trên cao xuống đất do điện giật làm 2 người chết 1 người bị_thương nặng hiện đang được cấp_cứu trước đó 3 công_nhân này được trung_tâm văn_hoá thể_thao huyện gia_lộc thuê treo panô để tuyên_truyền trực_quan phục_vụ các nhiệm_vụ chính_trị của địa_phương dọc tuyến đường lê_thanh nghị thị_trấn gia_lộc trong đó có khu_vực cổng trụ_sở huyện_uỷ gia_lộc tại số 52 lê_thanh nghị,0.04244556650519371,0.15723054111003876,0.8003239035606384
4189,266cf078603293ca58247d6f2c9d8446,"TP. HCM THÔNG_BÁO KHẨN : TÌM KHÁCH TỪNG ĐẾN QUÁN BAR Ở THẢO ĐIỀN , NƠI PHI_CÔNG NGƯỜI ANH MẮC COVID-19 TỪNG GHÉ VUI_CHƠI Cơ_quan_chức_năng của TP. HCM kêu_gọi những khách_hàng từng đến quán bar Budha số 07 đường Thảo_Điền ( phường Thảo_Điền , quận 2 , TP. HCM ) trong vòng 14 ngày trước , khẩn_trương liên_hệ với cơ_quan y_tế địa_phương gần nhất để được kiểm_tra sức_khoẻ và hướng_dẫn phòng_ngừa lây_nhiễm .Ngoài_ra , đề_nghị tất_cả những người có_thể đã tiếp_xúc với những khách_hàng từng đến quán bar trên trong vòng 14 ngày trước hiện đang có_mặt ở TP. HCM và các tỉnh , thành khác liên_hệ với cơ_quan y_tế địa_phương gần nhất để được kiểm_tra sức_khoẻ và hướng_dẫn phòng_ngừa lây_nhiễm .Chi_tiết xem tại : < URL > - - - Tin nóng từng giây , dẫn nguồn tin_cậy .Cập_nhật liên_tục tin_tức liên_quan về dịch Covid-19 .Tải app Lotus ngay để follow "" Lá chắn virus Corona "" : < URL > # LaChanVirusCorona # Lotus # VCCorp # ICT _ anti _ nCoV",1584746400,2913,50,348.0,0,3390.0,174,942,4,2,tp hồ_chí_minh thông_báo khẩn tìm khách từng đến quán bar ở thảo điền nơi phi_công người anh mắc covid từng ghé vui_chơi cơ_quan_chức_năng của tp hồ_chí_minh kêu_gọi những khách_hàng từng đến quán bar budha số 07 đường thảo điền phường thảo điền quận 2 tp hồ_chí_minh trong vòng 14 ngày trước khẩn_trương liên_hệ với cơ quân_y_tế địa_phương gần nhất để được kiểm_tra sức_khoẻ và hướng_dẫn phòng_ngừa lây_nhiễm ngoài_ra đề_nghị tất_cả những người có_thể đã tiếp_xúc với những khách_hàng từng đến quán bar trên trong vòng 14 ngày trước hiện đang có_mặt ở tp hồ_chí_minh và các tỉnh_thành khác liên_hệ với cơ quân_y_tế địa_phương gần nhất để được kiểm_tra sức_khoẻ và hướng_dẫn phòng_ngừa lây_nhiễm chi_tiết xem tại tin nóng từng giây dẫn nguồn tin_cậy cập_nhật liên_tục tin_tức liên_quan về dịch covid ta i app lotus ngay đê follow la chă n virus covid lachanviruscovid lotus vccorp ict anti covid,0.9616633057594299,0.011924986727535725,0.02641172707080841
4191,17551599864ad620752d7fe1cb4f07cb,"Năm 2019 nhìn_chung điểm_chuẩn thi lớp 10 tại Hà_Nội có sự sụt_giảm so với các năm trước .Trong vòng 3 năm trở_lại đây , trường THPT Chu_Văn_An vẫn giữ vững ở top đầu .",1592694643,6,0,0.0,0,3392.0,34,168,0,0,năm 2019 nhìn_chung điểm_chuẩn thi lớp 10 tại à nội có sự sụt_giảm so với các năm trước trong vòng 3 năm trở_lại đây trường trung_học_phổ_thông chu văn an vẫn giữ vững ở top đầu,0.020952796563506126,0.3592013120651245,0.6198458075523376
4192,266cf078603293ca58247d6f2c9d8446,"Chỉ sau 1 ngày có công_văn cho học_sinh từ THCS trở xuống nghỉ , UBND tỉnh lại có thay_đổi để học_sinh THPT được nghỉ chung mốc thời_gian .# LaChanVirusCorona",1584034809,681,28,31.0,0,3393.0,29,158,1,0,chỉ sau 1 ngày có công_văn cho học_sinh từ thcs trở xuống nghỉ ubnd tỉnh lại có thay_đổi để học_sinh trung_học_phổ_thông được nghỉ chung mốc thời_gian lachanviruscovid,0.03963371366262436,0.0739128589630127,0.8864534497261047
4193,2402971296d2d3e228082577a8c65846,"Chúc_mừng Vĩnh_Phúc , gần Hà_Nội mà kiểm_soát dịch tốt ghê [ < URL > ] ( < URL > )",1587652765.0,9,0,,0,3394.0,20,82,0,2,chúc_mừng vĩnh_phúc gần à nội mà kiểm_soát dịch tốt ghê,0.00272495043464005,0.9809827208518982,0.016292253509163857
4195,81c97b62c1ed6c28fb89422dce41bb90,"Việc bệnh_nhân thứ 22 "" TÁI "" dương_tính SARS-COV -2 khiến chúng_ta tự đặt ra 2 câu hỏi : - Tại_sao các kết_quả xét_nghiệm lại thay_đổi như_vậy ?- Liệu những người được ra viện có khả_năng lây_nhiễm tiếp cho cộng_đồng hay không ?",1586815997,77249,50,37783.0,0,3396.0,43,229,0,0,việc bệnh_nhân thứ 22 tái dương_tính sars cov 2 khiến chúng_ta tự đặt ra 2 câu hỏi tại_sao các kết_quả xét_nghiệm lại thay_đổi như_vậy liệu những người được ra viện có khả_năng lây_nhiễm tiếp cho cộng_đồng hay không,0.09544623643159866,0.06394711136817932,0.8406066298484802
4196,f6c76dbd44a969f5f72c2e79407011e3,Bộ Y_tế yêu_cầu các địa_phương nộp photo công_chứng các tài_liệu liên_quan việc mua máy xét_nghiệm Covid-19 .Có_lẽ nên thanh_tra tất_cả các tỉnh có mua máy xét_nghiệm Covid-19 .,1587913550.0,133,44,26,0,3397.0,28,177,0,0,bộ y_tế yêu_cầu các địa_phương nộp photo công_chứng các tài_liệu liên_quan việc mua máy xét_nghiệm covid có_lẽ nên thanh_trà tất_cả các tỉnh có mua máy xét_nghiệm covid,0.799013614654541,0.017745915800333023,0.18324050307273865
4198,10aa18486dbd2212353832897e3eff22,"Anh ra đi khi tuổi_đời chỉ mới 32 , còn bao sự_nghiệp dang_dở ..😔",1592422208,3094,50,63.0,0,3399.0,14,65,0,0,anh ra đi khi tuổi_đời chỉ mới 32 còn bao sự_nghiệp dang_dở 😔,0.1478598564863205,0.20251472294330597,0.6496254205703735
4199,95990645d800a2459b3a96fc8b92dedd,"Thằng lái xe_tải quá khốn_nạn , nhẫn_tâm … 37 c 187.03 🤬🤬🤬 …Nó lùi cán thương_tâm bé_nhỏ , rồi bế th.i th.ể bé vào nhà rồi nó vùi cát xoá dấu_vết …Nam_Mô Adidaphat !!!!Mong bé được siêu thoát🙏🙏🙏 ...Các cụ cho hỏi như thằng này thì tù nặng ko ạ ?",1587737974.0,38,44,14,1,3400.0,51,245,0,0,thằng lái xe_tải quá khốn_nạn nhẫn_tâm 37 c 187 03 🤬 nó lùi cán thương_tâm bé_nhỏ rồi bế th i th ể bé vào nhà rồi nó vùi cát xoá dấu_vết nam_mô adidaphat mong bé được siêu_thoát 🙏 các cụ cho hỏi như thằng này thì tù nặng không ạ,0.9862674474716187,0.004913992248475552,0.008818491362035275
4200,27c2320e8fc18a8045a37f758fb5f0b0,"Đã có thêm 3 ca dương_tính trở_lại với COVID-19 sau khi được công_bố khỏi bệnh , ra viện nâng tổng_số ca tái dương_tính lên 8 trường_hợp .",1587959443.0,15,0,1,0,3401.0,27,138,0,0,đã có thêm 3 ca dương_tính trở_lại với covid sau khi được công_bố khỏi bệnh ra viện nâng tổng_số ca tái dương_tính lên 8 trường_hợp,0.03331655263900757,0.16906732320785522,0.7976160645484924
4202,b19c1ca64d313f74e34865d58060b877,"9h30 hôm_nay ( 7/3 ) , Ban chỉ_đạo phòng , chống dịch Covid-19 thành_phố Hà_Nội nhóm_họp dưới sự chủ_trì của Bí_thư Thành_uỷ Hà_Nội Vương_Đình_Huệ .",1583524755,115,5,17.0,0,3403.0,25,148,0,0,9h30 hôm_nay 7 3 ban chỉ_đạo phòng_chống dịch covid thành_phố à nội nhóm_họp dưới sự chủ_trì của bí_thư thành_uỷ à nội vương đình huệ,0.049969617277383804,0.13061274588108063,0.8194176554679871
4203,665125710463758aefe1fbfefabd68c0,"Một_số gia_đình có gia_cảnh thực_sự khó_khăn tại huyện Thiệu_Hoá ( Thanh_Hoá ) nhưng lại không được đưa vào diện hộ nghèo , cận nghèo .",1590133503.0,8,3,,0,3404.0,25,135,0,0,một_số gia_đình có gia_cảnh thực_sự khó_khăn tại huyện thiệu_hoá thanh_hoá nhưng lại không được đưa vào diện hộ nghèo cận nghèo,0.06929640471935272,0.050525784492492676,0.8801777362823486
4204,1095415657aaf5ce67cb46c55eb9034b,Arsenal được cho là đang chèo_kéo Thomas_Partey bằng mức lương cao gấp 3 lần nhận được tại Atletico_Madrid .,1592291743,3,0,0.0,0,3405.0,19,108,0,0,arsenal được cho là đang chèo_kéo thomas partey bằng mức lương cao gấp 3 lần nhận được tại atletico madrid,0.1780317723751068,0.6991729140281677,0.12279532104730606
4205,fd29265509a40bf5212746b458d9d21d,"❗️❗️❗️ Đô_đốc hải_quân , Thứ_trưởng BQP , vì đâu nên cơ_sự này ?Một vị_trí chiến_lược , cực_kỳ quan_trọng cho bảo_vệ chủ_quyền Quốc_gia , nhưng rốt_cuộc cũng lội bùn_nhơ chỉ vì 1 chữ TIỀN ⚠️ Ngẫm cho cùng nguyên_do cũng từ việc BQP làm kinh_tế mà thôi 😷",1588507744.0,23,17,,1,3406.0,47,253,0,0,❗ đô_đốc hải_quân thứ_trưởng bqp vì đâu nên cơ_sự này một vị_trí chiến_lược cực_kỳ quan_trọng cho bảo_vệ chủ_quyền quốc_gia nhưng rốt_cuộc cũng lội bùn_nhơ chỉ vì 1 chữ tiền ⚠ ngẫm cho cùng nguyên_do cũng từ việc bqp làm kinh_tế mà thôi 😷,0.949804425239563,0.011054075323045254,0.03914153575897217
4207,bdf1718df6506e25a2b0298b68d9b319,"Vi_phạm của Đảng_uỷ Thanh_tra Bộ Xây_dựng nhiệm_kỳ 2015 – 2020 và các cá_nhân liên_quan đã ảnh_hưởng xấu đến uy_tín của tổ_chức Đảng , đến mức phải xem_xét kỷ_luật .",1583377549,27,0,4.0,0,3408.0,29,165,0,0,vi_phạm của đảng_uỷ thanh_trà bộ xây_dựng nhiệm_kỳ 2015 2020 và các cá_nhân liên_quan đã ảnh_hưởng xấu đến uy_tín của tổ_chức đảng đến mức phải xem_xét kỷ_luật,0.9825804829597473,0.0046024383045732975,0.012816974893212318
4208,75b157c2dc0a6d3c6bc04e55085e7569,"Đây không phải là "" ngăn_sông_cấm_chợ "" !",1585638020,5005,8,1722.0,0,3409.0,8,41,0,0,đây không phải là ngăn_sông_cấm_chợ,0.9630637764930725,0.006611292716115713,0.030324846506118774
4209,cef824510d7fdb44e5692e486788d510,"# * * TÍN_HIỆU VUI MANG LẠI NIỂM TIN LẠC_QUAN VỀ TƯƠNG TƯƠI_SÁNG !* * # * * IMF dự_báo kinh_tế Việt_Nam tăng mạnh trở_lại vào năm 2021 * * # Ngày 11-5 , Quỹ_Tiền tệ quốc_tế ( IMF ) đưa ra dự_đoán về tăng_trưởng kinh_tế của Việt_Nam sẽ chậm lại còn 2,7% trong năm nay do ảnh_hưởng của đại_dịch Covid-19 , tuy_nhiên có_thể tăng mạnh trở_lại tới 7% trong năm 2021 .# Trưởng đại_diện IMF tại Việt_Nam , Francois_Painchaud cho biết , thời_gian qua , Việt_Nam cũng như các quốc_gia khác đã áp_dụng các biện_pháp giãn cách xã_hội nhằm ngăn_chặn lây_lan dịch Covid-19 .Xu_hướng suy_thoái kinh_tế toàn_cầu và sự sụt_giảm nhu_cầu tiêu_dùng nội_địa là các yếu_tố được dự_đoán ​​sẽ làm chậm mức tăng_trưởng kinh_tế của Việt_Nam trong năm nay , so mức trung_bình khoảng 7% trong năm 2018 và 2019 .# “ Một_số lĩnh_vực dự_kiến ​​sẽ bị ảnh_hưởng nặng_nề , đặc_biệt là du_lịch , vận_tải và kinh_doanh lưu_trú ” , ông Painchaud đánh_giá tác_động của Covid-19 tới thị_trường Việt_Nam .# Theo các số_liệu dự_kiến , IMF nhận_định đà tăng_trưởng kinh_tế của Việt_Nam sẽ phục_hồi và kỳ_vọng đạt 7% vào năm 2021 .Khi các biện_pháp ngăn_chặn dịch Covid-19 được gỡ bỏ , cùng với đó là các điều_kiện then_chốt như nền_tảng kinh_tế vĩ_mô khá vững_chắc của Việt_Nam , được hỗ_trợ bởi việc nới lỏng tiền_tệ , tài_khoá và nhu_cầu xuất_khẩu gia_tăng trở_lại , mức tăng_trưởng nói trên hoàn_toàn có_thể đạt được .# THẠCH PHAN # TheoReuters [ < URL > ] ( < URL > )",1589339668.0,1,0,,0,3410.0,256,1430,8,2,tín_hiệu vui mang lại niểm tin lạc_quan về tương tươi_sáng imf dự_báo kinh_tế việt_nam tăng mạnh trở_lại vào năm 2021 ngày 11 5 quỹ tiền_tệ quốc_tế imf đưa ra dự_đoán về tăng_trưởng kinh_tế của việt_nam sẽ chậm lại còn 2 7 trong năm nay do ảnh_hưởng của đại_dịch covid tuy_nhiên có_thể tăng mạnh trở_lại tới 7 trong năm 2021 trưởng đại_diện imf tại việt_nam francois painchaud cho biết thời_gian qua việt_nam cũng như các quốc_gia khác đã áp_dụng các biện_pháp giãn cách xã_hội nhằm ngăn_chặn lây_lan dịch covid xu_hướng suy_thoái kinh_tế toàn_cầu và sự sụt_giảm nhu_cầu tiêu_dùng nội_địa là các yếu_tố được dự_đoán sẽ làm chậm mức tăng_trưởng kinh_tế của việt_nam trong năm nay so mức trung_bình khoảng 7 trong năm 2018 và 2019 một_số lĩnh_vực dự_kiến sẽ bị ảnh_hưởng nặng_nề đặc_biệt là du_lịch vận_tải và kinh_doanh lưu_trú ông painchaud đánh_giá tác_động của covid tới thị_trường việt_nam theo các số_liệu dự_kiến imf nhận_định đà tăng_trưởng kinh_tế của việt_nam sẽ phục_hồi và kỳ_vọng đạt 7 vào năm 2021 khi các biện_pháp ngăn_chặn dịch covid được gỡ bỏ cùng với đó là các điều_kiện then_chốt như nền_tảng kinh_tế vĩ_mô khá vững_chắc của việt_nam được hỗ_trợ bởi việc nới lỏng tiền_tệ tài_khoá và nhu_cầu xuất_khẩu gia_tăng trở_lại mức tăng_trưởng nói trên hoàn_toàn có_thể đạt được thạch phan_theoreuters,0.00483792694285512,0.9323810338973999,0.06278099864721298
4210,6b41ce8116760ec3074b041b8ede11e9,"Không hiểu họ viết thế_này là thế_nào ?"" Mặt_khác , theo Tổng_cục Thống_kê , chi_phí khâu trung_gian hiện chiếm 70-90% giá_thành thịt , là lý_do khác làm_giá thịt heo chưa_thể giảm .Chi_phí này tăng 23.000-28.000 đồng một kg so với trước thời_điểm có dịch_tả heo châu_Phi ."" Giả_sử , giá thịt heo hơi là 70.000₫ / kg thì thành_phẩm phải là 233.333₫ - 700.000₫ / kg ?Thấy có gì đó sai sai ?",1588179794.0,19,4,3,1,3411.0,73,389,0,0,không hiểu họ viết thế_này là thế_nào mặt_khác theo tổng_cục thống_kê chi_phí khâu trung_gian hiện chiếm 70 90 giá_thành thịt là lý_do khác làm_giá thịt heo chưa_thể giảm chi_phí này tăng 23 0 28 0 đồng một không so với trước thời_điểm có dịch_tả heo châu_phi giả_sử giá thịt heo hơi là 70 0 không thì thành_phẩm phải là 233 3 700 0 không thấy có gì đó sai sai,0.9878546595573425,0.004288734868168831,0.00785655714571476
4212,383b4190873d1aa2f9b2124a286ef118,"Chương_trình ý_nghĩa này được Huyện_đoàn Núi_Thành , tỉnh Quảng_Nam triển_khai .Chị Lê_Thị_Phương_Thảo – Bí_thư Huyện_đoàn Núi_Thành – cho biết , theo kế_hoạch , vào chiều 23/3 , Huyện_đoàn sẽ tiếp_tục chương_trình đổi rác_thải nhựa lấy sản_phẩm phòng_chống dịch Covid-19 tại chợ thị_trấn .Trong những ngày tới , chương_trình sẽ được triển_khai ở tất_cả các xã còn lại .Bí_thư Huyện_đoàn cũng cho biết , chương_trình thí_điểm tại chợ Tam_Anh_Nam ngày 22/3 được rất nhiều người hưởng_ứng : “ Ngay khi băng_rôn được dựng lên trước cổng chợ , bà_con kéo tới nườm nượm .Vì được phổ_biến từ những ngày trước nên chị_em nội_trợ ngoài việc xách giỏ đi chợ còn mang theo rác_thải nhựa .Cứ 10 đơn_vị rác_thải nhựa như vỏ lon , vỏ_chai nhựa , giấy vụn … sẽ được quy_đổi 1 sản_phẩm phòng_chống dịch Covid-19 "" .Chỉ trong 2 tiếng đồng_hồ , các cán_bộ đoàn trao tận_tay 200 chai nước rửa tay , 100 bánh xà_phòng sát_khuẩn và phát 100 tờ_rơi tuyên_truyền cho người_dân , thu về lượng rác_thải nhựa khá lớn .Theo Huyện_đoàn Núi_Thành thì toàn_bộ số tiền bán rác_thải nhựa sẽ được dùng mua nguyên_liệu may khẩu_trang , phát miễn_phí cho dân địa_phương trong thời_gian tới .",1584922489,21,1,2.0,0,3413.0,200,1157,0,0,chương_trình ý_nghĩa này được huyện_đoàn núi_thành tỉnh quảng_nam triển_khai chị lê_thị phương thảo bí_thư huyện_đoàn núi_thành cho biết theo kế_hoạch vào chiều 23 3 huyện_đoàn sẽ tiếp_tục chương_trình đổi rác_thải nhựa lấy sản_phẩm phòng_chống dịch covid tại chợ thị_trấn trong những ngày tới chương_trình sẽ được triển_khai ở tất_cả các xã còn lại bí_thư huyện_đoàn cũng cho biết chương_trình thí_điểm tại chợ tam anh nam ngày 22 3 được rất nhiều người hưởng_ứng ngay khi băng_rôn được dựng lên trước cổng chợ bà_con kéo tới nườm nượm vì được phổ_biến từ những ngày trước nên chị_em nội_trợ ngoài việc xách giỏ đi chợ còn mang theo rác_thải nhựa cứ 10 đơn_vị rác_thải nhựa như vỏ lon vỏ_chai nhựa giấy vụn sẽ được quy_đổi 1 sản_phẩm phòng_chống dịch covid chỉ trong 2 tiếng đồng_hồ các cán_bộ đoàn trao tận_tay 200 chai nước rửa tay 100 bánh xà_phòng sát_khuẩn và phát 100 tờ_rơi tuyên_truyền cho người_dân thu về lượng rác_thải nhựa khá lớn theo huyện_đoàn núi_thành thì toàn_bộ số tiền bán rác_thải nhựa sẽ được dùng mua nguyên_liệu may khẩu_trang phát miễn_phí cho dân địa_phương trong thời_gian tới,0.005465427879244089,0.9652179479598999,0.029316622763872147
4213,389c669730cb6c54314a46be785cea42,"Hội_đồng Y_tá Quốc_tế đưa ra con_số này trong tổng_số khoảng 450.000 nhân_viên y_tế trên toàn thế_giới nhiễm virus SARS-CoV -2 .Theo số_liệu thống_kê căn_cứ vào dữ_liệu của hơn 30 quốc_gia , số ca tử_vong của các y_tá đã tăng gấp đôi trong 1 tháng qua .",1591217212,23521,185,307.0,0,3414.0,46,253,0,0,hội_đồng y_tá quốc_tế đưa ra con_số này trong tổng_số khoảng 450 0 nhân_viên y_tế trên toàn thế_giới nhiễm virus sars cov 2 theo số_liệu thống_kê căn_cứ vào dữ_liệu của hơn 30 quốc_gia số ca tử_vong của các y_tá đã tăng gấp đôi trong 1 tháng qua,0.9214985966682434,0.014364983886480331,0.06413642317056656
