,preprocess,label,NEG,POS,NEU,num_word,num_char,num_hashtag,num_url,num_like_post,num_comment_post,num_share_post,hour,weekday,day,month,year
3587,h lên mạng đăng_tải những thông_tin xuyên_tạc về khu cách_ly phòng_chống dịch covid tại à tĩnh khiến dư_luận hoang_mang,0,0.9861682057380676,0.0038786046206951,0.0099532743915915,19,126,0,0,9.0,2.0,5.0,7,6,22,3,2020
3588,ngày 13 6 công_an thành_phố hồ_chí_minh cho biết cơ quán ăn ninh điều_tra đã thực_hiện lệnh bắt tạm giam bị_can lê_hữu minh tuấn để điều_tra về tội làm_tàng trữ phát_tán hoặc tuyên_truyền thông_tin tài_liệu vật_phẩm nhằm chống nhà_nước cộng_hoà_xã_hội_chủ_nghĩa_việt_nam quy_định tại điều 117 bộ_luật hình_sự bị_can lê_hữu minh tuấn sinh ngày 20 3 1989 thường_trú tỉnh quảng_nam các quyết_định khởi_tố lệnh bắt và khám_xét đã được viện_kiểm_sát nhân_dân thành_phố hồ_chí_minh phê_chuẩn theo cơ_quan điều_tra việc bắt_giữ đối_tượng tuấn trên cơ_sở mở_rộng điều_tra vụ án làm_tàng trữ phát_tán hoặc tuyên_truyền thông_tin tài_liệu vật_phẩm nhằm chống nhà_nước cộng_hoà_xã_hội_chủ_nghĩa_việt_nam do phạm chí dũng cùng đồng_phạm thực_hiện ngày 12 6 cơ quán ăn ninh điều_tra đã bắt bị_can để tạm giam và khám_xét nơi ở đối_với lê_hữu minh tuấn thu_giữ nhiều tài_liệu vật_chứng có liên_quan đến hành_vi phạm_tội trước đó ngày 24 5 vừa_qua công_an thành_phố hồ_chí_minh đã bắt tạm giam nguyễn_tường thuỵ sinh ngày 5 9 1950 tại nam_định chỗ ở p507 nhà a2 chung_cư 54 hạ đình phường thanh_xuân trung quận thanh_xuân thành_phố à nội vì cũng liên_quan đến vụ án phạm chí_dũng,0,0.9149550199508668,0.012728345580399,0.0723166093230247,187,1229,0,0,18.0,12.0,475.3860955927995,15,6,14,6,2020
3589,infographic thủ_tướng quyết_định công_bố dịch covid toàn_quốc,0,0.0404049828648567,0.0844181850552558,0.8751767873764038,9,68,0,0,1.0,0.0,0.0,1,2,1,4,2020
3590,theo kết_quả nghiên_cứu tiền lầm sàng tại nga thuốc có công_dụng kháng virus covidvirus enterovirus coxsackievirus rhivovirus cúm a cúm lợn h1n1 h5n1 h 3 n 2 sản_phẩm cần sự tin_tưởng nên ưu_tiên các khách quen nhà bunny và số_lượng không chắc_chắn sẽ về được 100 vỉ nên bunny xin phép không up ảnh ạ nga là nước đâu tiên công_bố tìm ra 3 loại thuốc điều_trị dịch_bệnh covidvirus và bunny hiện đang có 100 vỉ đầu_tiên cuối tuần về hàng bố_mẹ cần inbox bunny ngay và luôn nhé,1,0.0068880673497915,0.9634679555892944,0.0296440608799457,101,503,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,3,5,1,2,2020
3591,tiền_vệ của bournemouth arnaut danjuma chia_sẻ về việc từng bị nghi_ngờ có liên_quan đến một vụ giết người chỉ vì là người da_màu,0,0.0747122094035148,0.1023227125406265,0.8229650855064392,25,135,0,0,1.0,0.0,1.0,7,6,14,6,2020
3592,đến sáng 13 6 lực_lượng tìm_kiếm cứu nạn đã tìm thấy vị_trí tàu cá bị chìm sau va_chạm với tàu chở dầu ngày 9 6 khiến 7 thuyền_viên gặp nạn trong đó 1 người tử_vong 4 người vẫn mất_tích,0,0.1029317006468772,0.132117673754692,0.7649506330490112,42,195,0,0,23.0,0.0,1.0,0,5,13,6,2020
3593,1 chút chuyện nhỏ chiều à nội nhà mình nghèo quá bố ơ èo quá bố ơi mày không được nói như_thế người anh cầm túi bánh vừa đánh vai em vừa nói to chú đèo 2 con vào mua 2 túi nước đậu_nành bé gái chẳng hiểu vì sao nói liên mồm nhà mình nghèo quá bố ơi một đứa trẻ hồn_nhiên chưa đủ nhận_thức giọng_điệu như_thể dỗi hờn vì bố chẳng mua cho mình món đồ_chơi nào đó vang lên giữa phố_đông chú lẳng_lặng không nói gì mặt chú hơi trùng xuống và khẽ quay lại nói_nhỏ với hai đứa ngồi im đi rồi chú và 2 đứa nhỏ lại hoà vào dòng người cô bé ấy có_thể có một ông bố không giàu_sang không ô_tô cũng chẳng quần_là_áo_lượt nhưng hai gói nước đậu kia chắc_chắn được mua bằng những đồng_tiền vất_vả dành lại giữa những chi_phí cơm_áo_gạo_tiền mai sau có_thể chú và mấy đứa nhỏ sẽ giàu_có hơn hiện_tại nhưng chắc_chắn có giàu bao_nhiêu cũng không_thể mua lại khoảnh_khắc này những phút_giây tuổi_thơ bình_yên sau lưng cha nguyen hoang beatvn,0,0.1529386490583419,0.1951354742050171,0.6519258618354797,205,989,0,1,1963.0,50.0,44.0,5,5,30,5,2020
3594,xử_lý cơ_sở kinh_doanh lợi_dụng dịch_bệnh bán khẩu_trang y_tế giá cao chiều ngày 09 3 2020 nhận được tin báo của quần_chúng nhân_dân công_an tp vinh đã tiến_hành kiểm_tra bắt quả_tang 01 cơ_sở kinh_doanh trên đường đặng_thái thân về hành_vi bán khẩu_trang y_tế với giá cao số với thị_trường tại thời_điểm kiểm_tra tổ công_tác của công_an tp vinh phát_hiện chủ cơ_sở kinh_doanh đang bán 01 hộp khẩu_trang 50 chiếc cho khách với giá 380 0 đồng tiến_hành làm_việc đại diệ n chủ cơ_sở kinh_doanh không xuất_trình được giấy_tờ chứng_minh nguồn_gốc số khẩu_trang được bày_bán tổ công_tác đã tiến_hành tạm giữ 60 hộp khẩu_trang mỗi hộp 50 chiếc mời đại_diện chủ cơ_sở lên trụ_sở làm_việc theo quy_định hiện công_an tp vinh đang hoàn_tất thủ_tục để xử_lý theo quy_định của pháp_luật trước diễn_biến phức_tạp của dịch_bệnh covid 19 quần_chúng nhân_dân có tâm_lý hoang_mang trước nhiều nguồn thông_tin vì_vậy chúng_ta cần tiếp_thu thông_tin từ các nguồn chính_thống đặc_biệt đối_với các trường_hợp lợi_dụng tình_hình dịch_bệnh để tăng_giá bán các mặt_hàng nhu_yếu_phẩm như khẩu_trang nước rửa tay tất_cả mọi người_người dân cần lên_án những hành_vi trên nếu phát_hiện các cơ_sở bán khẩu_trang y_tế nước rửa tay sát_khuẩn cũng như các mặt_hàng nhu_yếu_phẩm khác có giá cao hơn so với thị_trường hãy báo ngay về cho chính_quyền địa_phương hoặc báo cho công_an tp vinh qua fanpage hoặc số điện_thoại 3 xem thêm,0,0.9810133576393129,0.0047447755932807,0.0142418751493096,241,1456,0,0,1100.0,1000.0,2100.0,14,0,9,3,2020
3595,mọi người cẩn_trọng bộ y_tế hôm_nay 25 5 thông_báo hệ_thống giám_sát bệnh truyền_nhiễm vừa phát_hiện một bệnh_nhân nhiễm virus zika đây là virus gây bệnh đầu nhỏ từng khiến dư_luận hoang_mang,0,0.8808667063713074,0.0206899922341108,0.0984433740377426,32,196,0,0,11.0,2.0,4.0,6,1,26,5,2020
3596,🥵 lạy bố sống giữa đất thần_kinh mà bố phang đến 20 cốc bia rồi còn lái ô_tô nữa thì lạy bố ❗,0,0.9852259755134584,0.0047924853861331,0.0099815418943762,24,101,0,0,72.0,12.0,7.0,5,5,16,5,2020
3597,dự_báo thời_tiết mới nhất đêm nay và ngày_mai 28 6 do ảnh_hưởng của vùng áp_thấp nóng phía tây kết_hợp với hiệu_ứng phơn mạnh nên các tỉnh bắc_bộ và trung_bộ có nắng_nóng có nơi nắng_nóng gay_gắt với nền nhiệt_độ cao nhất trên 40 độ thời_gian có nhiệt_độ trên 35 độ c từ 10 19 giờ,0,0.2759216129779815,0.2005441337823867,0.5235342979431152,57,289,0,0,3.0,0.0,0.0,6,5,27,6,2020
3598,liên_quan vụ bé trai 5 tuổi bị sát_hại ở nghệ_an nghi phạm khai đã đưa bé đi giấu để thực_hiện theo game điện_tử trên thực_tế đã có nhiều vụ_việc đau_lòng diễn ra do tình_trạng nghiện game ở người trẻ,0,0.8130787014961243,0.0289685912430286,0.1579525917768478,44,211,0,0,3.0,2.0,475.3860955927995,2,4,12,6,2020
3599,việc mỹ bán 18 quả ngư_lôi cho đài_loan không đơn_giản chỉ là vụ bán vũ_khí đơn_thuần mà là cả vấn_đề lớn,0,0.9813526272773744,0.0044590621255338,0.0141883343458175,22,109,0,0,119.0,4.0,9.0,12,2,27,5,2020
3600,sau 62 ngày điều_trị covid bệnh_nhân 70 tuổi bất_ngờ nhận hoá_đơn bệnh_viện lên tới hơn 1 triệu usd cụ ông cho biết cảm_thấy tội_lỗi vì đã sống_sót 😅,0,0.1229592636227607,0.5441845655441284,0.3328561186790466,29,155,0,0,6.0,0.0,475.3860955927995,1,6,14,6,2020
3601,các bác cho em hỏi lâu_nay bỏ tiền lên bar giẫy đầm mà giờ lãnh_đạo công_an cho biết nó là quán cafe âm_nhạc nhà_hàng âm thế lâu_nay mình bị bịp à các bác tại_sao hoạt_động giống vũ_trường mà không bị xử_lý xử_phạt nhỉ thậm_chí hoạt_động trong mùa dịch covid 19 khó hiểu ghê d,0,0.9843870997428894,0.0045356634072959,0.0110773174092173,72,321,0,2,18.0,8.0,2.0,10,0,18,5,2020
3602,72 thử_nghiệm lâm_sàng đang diễn ra gấp_rút ở nhiều nước với nhiều loại thuốc từ trị sốt_rét hay hiv từ huyết_tương đến trị cúm mong tìm ra cách tiêu_diệt covid,0,0.1366680413484573,0.3016614019870758,0.5616706013679504,34,167,0,0,69.0,0.0,10.0,2,2,29,4,2020
3603,với thông_điệp giọt máu cho đi cuộc_đời ở lại_mặt trận tổ_quốc quận cầu_giấy à nội đã tổ_chức ngày hội hiến máu tình_nguyện năm 2020,0,0.0855267718434333,0.7905401587486267,0.1239330917596817,29,145,0,0,3.0,0.0,475.3860955927995,10,5,20,6,2020
3604,gia_đình thân_nhân cụ nguyễn_văn hồng xin được sự chia_sẻ và trợ_giúp của cộng_đồng mạng để gia_đình có thêm niềm tin tiếp_tục làm rõ danh_phận của quân_nhân nguyễn_văn hồng mặc_dù 66 năm chưa phải là đã muộ cảm_ơn tất_cả,0,0.0217562578618526,0.9231369495391846,0.0551068112254142,40,231,0,1,13.0,4.0,475.3860955927995,2,3,4,6,2020
3605,châu_âu đã trở_thành lục_địa chịu ảnh_hưởng nặng_nề nhất bởi đại_dịch covid,0,0.9619693160057068,0.0088217193260788,0.0292089600116014,11,78,0,0,31.0,0.0,1.0,18,5,18,4,2020
3606,trước tình_hình dịch_bệnh covid diễn_biến phức_tạp ngay trong đêm 22 3 thành_phố cần_thơ phát đi thông_báo cho học_sinh nghỉ học từ ngày_mai,0,0.8486963510513306,0.0426930412650108,0.1086105406284332,24,149,0,0,689.0,0.0,97.0,8,6,22,3,2020
3607,giá vàng hôm_nay 4 3 trên thị_trường thế_giới tiếp_tục tăng mạnh sau cú sụt_giảm vào tuần trước mở_cửa phiên giao_dịch sáng nay tập_đoàn vàng_bạc đá_quý doji niêm_yết 46 9 triệu đồng lượng mua vào và 47 4 triệu đồng lượng chiều bán ra tăng 1 07 triệu đồng lượng chiều mua và tăng 1 2 triệu đồng lượng chiều bán ra,0,0.0203350186347961,0.4810319542884826,0.4986329674720764,63,328,0,0,12.0,0.0,0.0,21,1,3,3,2020
3608,các đơn_vị ngành công_thương rà_soát cắt_giảm thủ_tục hành_chính chi_phí cho dn nhất các đối_tượng chịu ảnh_hưởng bởi dịch covid,0,0.5639142990112305,0.0389541164040565,0.3971315920352936,23,139,0,0,0.0,0.0,0.0,0,2,11,3,2020
3609,chính_phủ anh quốc ngừng tài_trợ cho who sau khi tổng_thống mỹ quyết_định đóng_băng đóng_góp cho tổ_chức y_tế thế_giới who nhiều người dùng mạng xã_hội đăng_tải thông_tin cho rằng chính_phủ anh quốc cũng đã quyết_định ngưng tài_trợ cho tổ_chức này vui quá thêm một quốc_gia đồng_hành để cùng dạy cho who một bài_học mong có nhiều nước đồng_hành để đánh tan khối_u nhọt cs đang thao_túng who,1,0.9206804633140564,0.036045629531145,0.0432738587260246,70,401,0,0,908.0,101.0,364.0,15,3,16,4,2020
3610,một nghiên_cứu mới nhất cho biết các tế_bào trong phổi đường mũi và ruột dễ bị nhiễm sars cov 2 nhất,0,0.3544588387012481,0.0436257980763912,0.6019153594970703,23,107,0,0,7.0,0.0,0.0,23,0,27,4,2020
3611,nhóm nghiên_cứu đứng đầu bởi tiến_sĩ ravid straussman từ khoa sinh_học phân_tử tế_bào của viện khoa_học weizmann đã lần_lượt phát_hiện ra những vi_khuẩn lạ sống trong các tế_bào ung_thư tuỵ não xương vú phổi cũng như phân_loại được các quần_thể vi_khuẩn độc_nhất_vô_nhị cư_ngụ trong từng loại tế_bào ung_thư,0,0.0761364474892616,0.3304882645606994,0.5933752655982971,53,320,0,0,144.0,2.0,5.0,23,1,2,6,2020
3612,bức ảnh với quá nhiều điều phải suy_ngẫm những ngày bão dịch 🛑 đây là hình_ảnh cuối_cùng của bác_sĩ hadio ali bác_sĩ vừa_qua đời sau khi điều_trị cho những người bị nhiễm bởi virus covid ở jakarta indonesia trong ảnh ghi lại chuyến thăm nhà cuối_cùng của bác_sĩ đứng ngoài cổng lặng nhìn ngắm con mình và người vợ đang mang thai đứa con thứ 3 sắp chào_đời điều gì sẽ ở trong tâm_trí của những đứa trẻ đó bố ơi chúng_ta có_thể gặp nhau một lần và lại gặp nhau không bác_sĩ không muốn bất_kỳ sự tiếp_cận nào với gia_đình để tránh đi sự lây_lan của dịch_bệnh thật tội_nghiệp vị bác_sĩ đứng ở cổng nhìn vào như một người xa_lạ nhưng đó lại là lần gặp_mặt gia_đình lần cuối_cùng của anh ấy vị bác_sĩ này là anh_hùng của indonesia người_hùng đã chữa_trị cho nhiều bệnh_nhân cho đến khi anh ra đi mãi_mãi cũng chính vì cảm_ơn và trân_trọng mong anh siêu_thoát và an_nghỉ nơi chín_suối thương lắm những thiên_thần áo trắng ở cả việt_nam và khắp các nơi trên thế_giới xem thêm,1,0.0261546541005373,0.9141408205032348,0.0597044937312603,190,1009,0,0,8800.0,1900.0,2900.0,16,1,24,3,2020
3613,không còn là cô nàng đầu trọc như trước_đây mái_tóc tém năng_động giúp thuỷ_tiên có một diện_mạo mới đầy cá_tính ❤,0,0.0104006957262754,0.954012930393219,0.0355864316225051,24,122,0,0,3047.0,36.0,18.0,18,5,6,6,2020
3614,chủ_tịch ubnd tỉnh bạc_liêu chỉ_đạo tạm đình_chỉ những cán_bộ có liên_quan để người bán hàng rong lọt vào khu cách_ly tiếp_xúc trực_tiếp với bệnh_nhân nhiễm covid bánhàngrong covid 19 bạcliêu,0,0.9853046536445618,0.004310451913625,0.0103849060833454,34,203,3,0,330.0,3.0,17.0,5,0,25,5,2020
3615,thêm 8 ca nhiễm covid tới 17h 30 chiều nay 8 3 việt_nam đã phát_hiện thêm 8 ca mới 4 ca ở quảng_ninh 2 ca ở lào_cai 2 ca ở đà_nẵng tất_cả những ca này đều là hành_khách nước_ngoài bay trên chuyến bay vn0054 từ london tới nội bài sáng 2 3 2020 như_vậy tới thời_điểm này tổng_số ca bệnh covid tại việt_nam là 29 trong đó 16 ca đã được điều_trị khỏi hoàn_toàn và xuất_viện 13 ca còn lại đang được điều_trị cách_ly tình_trạng sức_khoẻ ổn_định bộ y_tế xem thêm,0,0.0133855817839503,0.7431848049163818,0.2434296011924743,100,493,0,0,9000.0,869.0,2300.0,11,6,8,3,2020
3616,cựu nhà_báo nguyễn_như phong đề_nghị nên tạc tượng diễn_viên công_lý tay cầm dao tay cầm thớt làm biểu_tượng cho ngành toà_án viêt nam hehe,1,0.0423482917249202,0.9205421805381776,0.0371096283197402,24,145,0,0,434.0,72.0,9.0,2,6,10,5,2020
3617,một khoảnh_khắc của phụ_nữ việt_nam trong ngày giải_phóng miền nam,0,0.0282608345150947,0.3951852023601532,0.5765538811683655,21,92,0,2,10.0,1.0,475.3860955927995,0,3,30,4,2020
3618,nhiều năm trở_lại đây trên địa_bàn các xã yên trung đông tiến huyện yên_phong tỉnh bắc_ninh luôn trở_thành điểm_nóng của vấn_nạn doanh_nghiệp xẻ thịt hành_lang bảo_vệ đê_điều thành_lập bến_bãi tuy_nhiên chính_quyền địa_phương vẫn luôn tỏ ra bất_lực đáng nói nếu có sự vào_cuộc thì cũng chỉ mang tính_chất đánh_trống_bỏ_dùi,0,0.9841241240501404,0.0043075527064502,0.0115683674812316,61,350,0,0,1.0,0.0,475.3860955927995,0,2,20,5,2020
3619,lịch_sử ý_nghĩa của ngày quốc_tế hạnh_phúc 20 3,0,0.0020182465668767,0.9893980026245116,0.0085836686193943,8,49,0,0,0.0,0.0,0.0,20,3,19,3,2020
3620,thế_là đoàn đà_nẵng đã yên_ổn nữa đêm bỏ khách_sạn 4 sao đưa đoàn tẩu_thoát khỏi đà_nẵng 1 cách an_toàn và khách đang ở huế cầu_mong cô vi đừng theo đoàn con ra huế mộng_mơ,1,0.0127057805657386,0.8891013264656067,0.098192922770977,36,178,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,13,0,27,7,2020
3621,chấn_chỉnh chấn_chỉnh,0,0.9346081614494324,0.0129949431866407,0.0523969233036041,12,47,0,2,21.0,1.0,2.0,3,1,2,6,2020
3622,dự_án có quy_mô hơn 20 0 m2 gồm nhiều hạng_mục nhà_xưởng công_trình kiên_cố tổng mức đầu_tư hơn 115 5 tỷ đồng tất_cả các công_trình của nhà_máy này đều là không phép,0,0.986143171787262,0.0054367780685424,0.0084200035780668,32,175,0,0,58.0,36.0,8.0,12,2,24,6,2020
3623,vậy là phải,0,0.9746376872062684,0.0057994495145976,0.0195628646761178,6,20,0,1,7.0,5.0,1.0,20,1,23,6,2020
3624,đừng để vết_xe_đổ thủ thiêm đang và có_thể sẽ hình_thành tại vân_đồn quảng_ninh tham_vọng siêu dự_án 200 ha ở vân_đồn trong khi tập_đoàn doji vẫn chật_vật vì dự_án 9 tầng xây gần 10 năm chưa xong,0,0.9494382739067078,0.0093493247404694,0.0412124432623386,43,218,0,1,1885.0152101056974,0.0,475.3860955927995,7,5,30,5,2020
3625,bất_động_sản được coi là đòn_bẩy tạo sức_bật cho nền kinh_tế nhưng ách_tắc thủ_tục hành_chính và quy_định trong luật đất_đai hiện_nay còn bất_cập,0,0.8173119425773621,0.0299100372940301,0.1527780443429947,24,149,0,0,2.0,0.0,0.0,23,2,27,5,2020
3626,ngày đầu à nội tổ_chức tiêm_chủng trở_lại không nhiều trẻ đến tiêm,0,0.0258070286363363,0.0948618054389953,0.879331111907959,12,69,0,0,16.0,0.0,0.0,4,2,13,5,2020
3627,những tin_tức an_ninh an_toàn đáng chú_ý trong 24h qua,0,0.0023242104798555,0.9717016220092772,0.0259740743786096,11,58,0,0,1430.0,15.0,46.0,2,2,4,3,2020
3628,cuộc_sống người việt_nam hôm_nay là niềm mơ_ước của nhiều nước phó thủ_tướng nhấn_mạnh khi dịch covid đã được kiểm_soát và khẳng_định thành_công đó nhờ sự lãnh_đạo của đảng nhà_nước sự vào_cuộc của cả hệ_thống chính_trị của đội_ngũ thầy_thuốc quân_đội công_an các lực_lượng khác và đặc_biệt nhân_dân việt_nam rất tuyệt_vời,0,0.0017600876744836,0.9924368262290956,0.0058031314983963,61,349,0,0,32.0,85.0,475.3860955927995,5,6,14,6,2020
3629,số ca nhiễm virus covid chủng mới tăng vọt đang gây sức_ép lớn cho hệ_thống y_tế của hàn_quốc khi nhiều vùng chịu ảnh_hưởng nặng nhất vì dịch covid đều báo_động việc thiếu nhân_lực,0,0.9458248019218444,0.0118883298709988,0.0422868505120277,35,188,0,0,0.0,0.0,0.0,19,0,2,3,2020
3630,25 trường_hợp tiếp_xúc gần ca nhiễm covid thứ 17 đều âm_tính sáng nay 7 3 giám_đốc sở y_tế à nội nguyễn_khắc hiền cho biết sở đã tiến_hành lấy 27 33 mẫu xét_nghiệm của những người tiếp_xúc gần với bệnh_nhân n h n 26 tuổi kết_quả 25 27 trường_hợp cho kết_quả âm_tính với covid 2 trường_hợp nghi_ngờ là lái_xe d đ p 27 tuổi tại 113 trúc bạch ba_đình và bác gái bệnh_nhân là l t h 64 tuổi tại địa_chỉ 125 trúc bạch ba_đình à nội cũng đã lập danh_sách 90 người tiếp_xúc gần với người tiếp_xúc gần hiện sở y_tế à nội đang tiến_hành lấy mẫu xét_nghiệm các trường_hợp còn lại và phối_hợp với sân_bay nội bài thu_thập thông_tin của 217 trường_hợp hành_khách và phi_hành_đoàn đi cùng chuyến bay việt_nam 0054 với bệnh_nhân n h n ảnh lực_lượng bộ_đội hoá_học phun hoá_chất tiêu tẩy khu_vực phố trúc bạch quận ba_đình à nội nơi có nhà của ca thứ 17 người chụp dương_giang ttxvn,0,0.04229112342,0.0864844024181366,0.8712244629859924,170,925,0,0,4140.0,50.0,358.0,22,4,6,3,2020
3631,do hiện_trạng mặt đường cầu thăng long đang xuống_cấp nghiêm_trọng trong tháng 7 tới tổng_cục đường_đường bộ việt_nam sẽ cấm mọi phương_tiện qua cầu để phục_vụ quá_trình thi_công sửa_chữa,0,0.9815053343772888,0.0051634460687637,0.0133313089609146,32,195,0,0,11.0,0.0,1.0,18,6,21,6,2020
3632,trao_đổi với luật_sư việt_nam online sáng sớm ngày 8 5 luật_sư trần hồng phong tôi vẫn tin hội_đồng chấp_nhận kháng_nghị huỷ án luật_sư trần hồng phong cho biết sau khi được chấp_thuận tiếp_tục tham_dự phiên_toà giám_đốc_thẩm bản_thân ông không cảm_thấy phấn_khởi mà thấy đây là trách_nhiệm cơ_hội để tiếp_tục cung_cấp thông_tin cho hội_đồng giám_đốc_thẩm,0,0.0367661081254482,0.5479726195335388,0.4152613282203674,55,368,0,0,24.0,5.0,5.0,2,4,8,5,2020
3633,toạ_đàm covid cuộc sàng_lọc khắc_nghiệt dịch covid đã làm đảo_lộn cuộc_sống của người_dân gây thiệt_hại lớn cho nền kinh_tế trong nước có_thể nói covid là một cuộc sàng_lọc khắc_nghiệt là bài thử khó_khăn cho cả các tiểu_thương lẫn các doanh_nghiệp lớn vừa và nhỏ,0,0.9851163029670716,0.0058554983697831,0.009028204716742,51,285,0,0,175.0,40.0,16.0,19,0,30,3,2020
3634,có thông_tin cho rằng bộ gtvt đang ưu_ái cho hãng hàng_không quốc_gia vietnam airlines bộ gtvt nói gì quan_điểm của các bạn về vấn_đề này thế_nào,0,0.047830082476139,0.0817631930112838,0.8704068064689636,25,150,0,0,8.0,0.0,475.3860955927995,2,3,16,4,2020
3635,dự_báo thời_tiết hôm_nay 27 3 không_khí lạnh gây mưa dông kèm theo thời_tiết nguy_hiểm ở bắc_bộ,0,0.7696115374565125,0.0673348605632782,0.1630535870790481,16,97,0,0,1.0,0.0,0.0,20,3,26,3,2020
3636,cùng mức năng_suất lao_động nhưng những người_quản_lý của tập_đoàn điện_lực việt_nam evn được đề_xuất tăng lương tới 37 còn người lao_động lại chỉ 4 không bằng con_số lẻ của lãnh_đạo,0,0.1951180398464203,0.0508519746363163,0.7540299892425537,35,194,0,0,27.0,6.0,6.0,0,2,20,5,2020
3637,tp phúc_yên vĩnh_phúc sẽ không còn yên nữa vì còn nhiều trường_hợp như thế_này khi được phanh_phui,1,0.0271424353122711,0.9096434116363524,0.0632141679525375,18,100,0,0,2.0,0.0,475.3860955927995,5,3,23,4,2020
3638,tư_vấn mùa thi học ngành nào ra trường nhận lương 1 0 usd tháng_ngày 14 6 chương_trình tư_vấn mùa thị độ báo thanh_niên thực_hiện được truyền_hình trên đài_phát_thanh truyền_hình đồng_nai đồng_thời trực_tuyến trên fanpage facebook và kênh youtube của báo thanh_niên thithptquốcgia thithpt 2020 tưvấnmùathi tiếpsứcmùathi tuyểnsinhđạihọccaođẳng,0,0.9660634398460388,0.0158953256905078,0.0180411916226148,59,376,5,1,63.0,4.0,19.0,2,6,14,6,2020
3639,sáng 15 6 thế_giới đã ghi_nhận gần 8 triệu ca mắc trong đó 435 057 ca tử_vong do covid,0,0.8534803986549377,0.0419456735253334,0.1045738905668258,20,95,0,0,5.0,1.0,0.0,19,6,14,6,2020
3640,đá bóng hay mang về nhiều thành_tích không có nghĩa là gặp lỗi_lầm là sẽ được tha_thứ việc dùng những ngôn_từ chợ_búa coi bạn tình như món đồ nhờ quản_lý xem thông_tin và tư_vấn thì chắc_chắn là một hành_vi khiếm_nhã và không_thể chấp_nhận được,0,0.9841391444206238,0.0052115670405328,0.0106493746861815,50,257,0,0,14.0,29.0,475.3860955927995,9,2,24,6,2020
3641,quang hải bị hack facebook lộ tin nhắn nhạy_cảm như_thế_nào tiền_vệ nguyễn_quang hải của clb à nội và điện_thoại việt_nam chính_thức lên_tiếng sau khi bị chiếm quyền sử_dụng trang facebook cá_nhân và lộ một_số tin nhắn hình_ảnh riêng_tư trên mạng xã_hội sa người nay facebook ca nha n cu a_ha i đa ga p va n đe ha i đa la m vie c vo i nhu người co quan co tha m quye n đe gia i quye t su vie c na y ha nh vi su du người tra i phe p va pha t ta n nhu người đie u rie người tu cu a ngu o i kha c le n ma người la 1 ha nh vi xâm_phạm nghie m tro người đe n quye n ca nha n và pháp_luật qua ra c ro i tre n ha i cu người mong ca c ba n ne n ca n tro người ho n vo i nhu người đie u tu o người nhu la rie người tu cu a chu người ta cu người nhu cu người nhau le n a n nhu người ha nh đo người đi ngu o_c la i vo i pháp_luật ca m o n nhu người su tu va n cu người nhu su ca m tho người ma ca c ba n đa da nh cho ha i quang hải viết trên trang cá_nhân nguồn 24h,0,0.948500633239746,0.0074617476202547,0.0440376698970794,170,968,0,0,4.0,4.0,475.3860955927995,8,2,24,6,2020
3642,chi_phí đào_tạo một bác_sĩ tại mỹ tốn 40 60 nghìn usd nhưng thu_nhập trung_bình của bác_sĩ tại đây là 200 nghìn usd năm nếu việt_nam lấy mức học_phí cao để sàng_lọc sinh_viên thì đây là quan_niệm sai_lầm,0,0.9066338539123536,0.0122489854693412,0.0811171680688858,44,221,0,1,2.0,0.0,4.0,16,3,4,6,2020
3643,🔥 bình_dương đề_nghị người trung_quốc nghỉ tết hết ngày 15 2 để kiểm_soát dịch_bệnh tránh lây_lan sở ngoại_vụ tỉnh bình_dương đề_nghị các chuyên_gia người trung_quốc đang nghỉ tết tại quê nhà tạm_thời chưa quay lại công_ty làm_việc ngày 2 2 sở ngoại_vụ tỉnh bình_dương cho biết vừa trình văn_bản đề_nghị ubnd tỉnh bình_dương có văn_bản chính_thức khuyến_cáo người trung_quốc không quay trở_lại bình_dương làm_việc để tránh lây_lan dịch_bệnh cho đến hết ngày 15 2 bình_dương có hơn 1 2 triệu người lao_động trong đó có rất đông chuyên_gia người nước_ngoài đặc_biệt là người trung_quốc để phòng_chống và giảm_thiểu tối da sự lây_lan của dịch_bệnh do virus covid gây ra ngoài những chuyên_gia người trung_quốc đang có_mặt tại bình_dương sở ngoại_vụ tỉnh bình_dương khuyến_cáo những người trung_quốc đang ăn tết tại quê nhà tạm_thời chưa về bình_dương để làm_việc cho đến hết ngày 15 2 cre nguoibinhduong xem thêm,0,0.332991749048233,0.0476491972804069,0.619359016418457,148,931,0,0,2100.0,578.0,5200.0,5,6,2,2,2020
3644,đi từng ngõ gõ từng nhà rà từng người để ngăn_chặn dịch_bệnh 👮 những kết_quả thành_tích và hy_sinh của lực_lượng công_an nhân_dân đã góp_phần quan_trọng bảo_vệ cuộc_sống bình_yên của nhân_dân đặc_biệt là phòng_chống kiểm_soát được dịch covid ➡ xem thêm tại,0,0.0055019166320562,0.9696407914161682,0.0248573459684848,54,289,0,1,4451.0,16.0,78.0,0,3,25,6,2020
